Iteration, BLEU1, BLEU2, BLEU3, BLEU4
97, 0.6454635876773682, 0.39065446290197414, 0.1556491754188822, 0.054643179070974074
98, 0.654888578690473, 0.3963633823167449, 0.15455797620159473, 0.05473676257454681
99, 0.6414254092196798, 0.3828586199593872, 0.14301082356544337, 0.04632460079610031
100, 0.6553588687572044, 0.3994878807590098, 0.15522386616058279, 0.05600305094228414
101, 0.6505276756591681, 0.39787101243736045, 0.1576280253756661, 0.05466009824657484
102, 0.6418839926941594, 0.3876053686244373, 0.14253752420877155, 0.0459046324864424
103, 0.6462176505998981, 0.39116338253270533, 0.1563100434234788, 0.05784779099859252
104, 0.6522742089517544, 0.3937852319505349, 0.1519661046452483, 0.05588230962520935
105, 0.6365793819934643, 0.3867842523194313, 0.1531378237803124, 0.055090922319569205
106, 0.6513489073640577, 0.39435665434792705, 0.160498673986922, 0.0568030905796031
107, 0.6467871717760945, 0.397193017475272, 0.16645567666502184, 0.06467807363513298
108, 0.649751086443541, 0.39214684744917994, 0.1451335004418868, 0.046889781215256686
109, 0.6522283345434607, 0.40302099530198143, 0.16248307028978023, 0.05907827169656966
110, 0.6399712432256368, 0.388895750194274, 0.15951969630395949, 0.05793024673633455
111, 0.6423691860250251, 0.3908221565396306, 0.15730028824935485, 0.05897225666592268
112, 0.6505685052271969, 0.39739591562298154, 0.15887507949214877, 0.06054908855135552
113, 0.6492699075005233, 0.3967583897595281, 0.16058895727621064, 0.0593975290920451
114, 0.643201956402961, 0.39281174363519905, 0.15383844989530296, 0.05421859055893706
115, 0.6443366203361043, 0.3918352792363051, 0.15170256326667148, 0.052432228917857863
116, 0.643672037359275, 0.39129190139489084, 0.15841336209211485, 0.05469998746723823
117, 0.6505970816934773, 0.39318616571927645, 0.15089327416579473, 0.0545952146039907
118, 0.6493726727632662, 0.39328346357526567, 0.1555571567477297, 0.055408757254687184
119, 0.6384438610618717, 0.3850016427864069, 0.15105984976573245, 0.05346273980886652
120, 0.6416288337037372, 0.3896555369074341, 0.15222995410878173, 0.055341834079879464
121, 0.6435265021561745, 0.3839309790093662, 0.14189585342889494, 0.0474545325770523
122, 0.6387105535425505, 0.3812289601195243, 0.14827820613148077, 0.050006118052775377
123, 0.6538719526644152, 0.4068176015213047, 0.17390082371839138, 0.06506406707351894
124, 0.6498981419179419, 0.3986244934826184, 0.16381812341067628, 0.058078442069920085
125, 0.6473927171961283, 0.39364451350331753, 0.16098776351918995, 0.05989628610071033
126, 0.647273159598404, 0.390095982898588, 0.15640841523473306, 0.054827062246055484
127, 0.640365514961124, 0.3922348610348316, 0.15629947659500126, 0.055980479150095554
128, 0.6517066063859055, 0.39798334863029594, 0.16692607052889352, 0.060138279738558766
129, 0.6396534403342994, 0.38878259804506643, 0.14863450139316386, 0.053416392363561944
130, 0.6431318180929497, 0.3918874444097651, 0.16095089560105827, 0.06057682273128411
131, 0.641966680544026, 0.3917674714548079, 0.152083337020158, 0.052743562411578876
132, 0.6426371006806216, 0.3915713267511436, 0.1531743772582602, 0.05440523378716781
133, 0.6487131233102139, 0.39251719830326987, 0.1560238779983897, 0.055638388100108245
134, 0.6498408691867817, 0.398593781591132, 0.15721105549648584, 0.05605688816285443
135, 0.6436383397486671, 0.39032245724845166, 0.15203432170353162, 0.056647157646825
136, 0.6497879490587503, 0.39773913948079054, 0.16015671084455113, 0.059697459294577315
137, 0.6437116737187917, 0.3966515761647966, 0.1633247234408697, 0.05775470129893033
138, 0.6429940403417599, 0.38574933822328544, 0.15016509225772295, 0.05109805742744939
139, 0.6431164855975394, 0.3918909658043978, 0.1534994243994577, 0.05369797800268289
140, 0.6359358511785579, 0.38594726040827165, 0.14742145434428508, 0.05034366395113848
141, 0.6458788994388778, 0.39113238045073656, 0.15978492804803057, 0.05678870878263047
142, 0.6396483342568191, 0.39165259000074115, 0.15293396342567048, 0.05307445880310015
143, 0.6460753377366533, 0.3949462165681553, 0.15567033870718466, 0.05565437090519387
144, 0.6510463571721372, 0.40410954720227726, 0.16427746049792571, 0.05918145048190629
145, 0.6434321818289434, 0.39184211217592013, 0.1584282698818656, 0.05233778011756664
146, 0.6394588164335427, 0.3904049932878235, 0.15442514402182939, 0.052776855326277315
147, 0.6481070035396687, 0.3913295793423154, 0.15069171471842355, 0.054033299032997834
148, 0.6463950518887311, 0.3949501596792442, 0.15557092445353587, 0.05806945102645173
149, 0.6477714199703721, 0.3934703266590764, 0.15557938021571285, 0.05419010571991258
150, 0.6477661196433383, 0.39041586142194257, 0.155048260717973, 0.05432005209040201
151, 0.6435185670503925, 0.38869187954286677, 0.15732793021683925, 0.05426513524645993
152, 0.6476233686552092, 0.3956201015173804, 0.15221750477580145, 0.052386009619863415
153, 0.6459288577382895, 0.3910945588502534, 0.15055422758360987, 0.05106663086065628
154, 0.6432306075426812, 0.3888396451718339, 0.14586822962131404, 0.04762663585385303
155, 0.6465492162936709, 0.3976639971654075, 0.16033326673382248, 0.052650014650253506
156, 0.6551291091940717, 0.401041371626279, 0.16672528873168038, 0.06350768923574358
157, 0.6554742877343083, 0.4024297596416461, 0.1605586756453558, 0.05727016382859168
158, 0.6438943748873036, 0.3889973454786834, 0.15001625364991825, 0.05297008725039799
159, 0.6440553733329875, 0.39067378929372154, 0.15287052195931736, 0.052902060800542314
160, 0.65015110113392, 0.39201257926547056, 0.16121946472821883, 0.05964640846487447
161, 0.6431436569433632, 0.3933190538931031, 0.14838925111470724, 0.05045082375238585
162, 0.6444949337381142, 0.3932944697502836, 0.15150777369332788, 0.05405474337830418
163, 0.6458146255979829, 0.39158398355844626, 0.15811727558238842, 0.05150667009981702
164, 0.6448141415381718, 0.3923948388056717, 0.15595236805416074, 0.054840376055056185
165, 0.6481417501570994, 0.39554172537037574, 0.15352275859325523, 0.050834628147167035
166, 0.651041520897384, 0.39836502190567896, 0.1598887030554054, 0.05561708782564646
167, 0.645864412153701, 0.395178427263865, 0.16277865744050035, 0.05663573773665827
168, 0.647925835755762, 0.401294819052452, 0.16258491999932972, 0.05779934843094448
169, 0.6554766404505993, 0.39528492213086014, 0.1627992317681361, 0.058048770475409885
170, 0.6462599167497906, 0.3909882463342804, 0.1512465275044437, 0.05175918027117515
171, 0.6421221038635649, 0.391581743607111, 0.1540302768441269, 0.05349993510397222
172, 0.6506645376278453, 0.39919978925277566, 0.15696209524830354, 0.05693707831738842
173, 0.6455450217773677, 0.3963833874401024, 0.15847380520292617, 0.057812028167097976
174, 0.645955058041846, 0.39332277789362713, 0.1582443788817806, 0.0570120056648355
175, 0.6429748189388055, 0.3970349349364882, 0.15320664816450175, 0.05107487333456787
176, 0.650252057340606, 0.3975799011290606, 0.1595613389269755, 0.05723068570051273
177, 0.6487858732398328, 0.3969756007597915, 0.16248482983107818, 0.05930861669342914
178, 0.6483288095919704, 0.39989243150704534, 0.1701699489808979, 0.0657705624900911
179, 0.6523538606468985, 0.3932287926570309, 0.15434637256112288, 0.05062381779401948
180, 0.6462598495445392, 0.3948474645162634, 0.16037153848063102, 0.060232063236842104
181, 0.6529706199540528, 0.40225841790478223, 0.16858425273460712, 0.05958139861092666
182, 0.6486455276970596, 0.391633240705135, 0.14968811253052014, 0.04857746325622438
183, 0.6528374044786034, 0.396246503790959, 0.1601104457411337, 0.05568344306792409
184, 0.6480273084686698, 0.3971131094024854, 0.15431019170814425, 0.057637628092650675
185, 0.6472093328016062, 0.39437136129432965, 0.15435485974050164, 0.057100059821704886
186, 0.6477709928372146, 0.39709545178632394, 0.16655985996352526, 0.06148072849595061
187, 0.6513708248887665, 0.3989975856906764, 0.16134663031486388, 0.05693427394251095
188, 0.647295344257167, 0.39590640036459174, 0.15894139468398688, 0.055938163042357436
189, 0.6334279515297565, 0.3828364281976767, 0.14298069908800834, 0.04960652327852066
190, 0.6487024457597816, 0.3938793580240446, 0.1628467920407819, 0.054728281769449175
191, 0.6455690425725392, 0.3943872028911632, 0.15245775571082618, 0.05083706447498586
192, 0.6550418840535511, 0.3988925125146238, 0.16590863586631388, 0.06140754874411025
193, 0.6523433781450793, 0.40404502387353813, 0.16724845036099303, 0.06061183891614175
194, 0.6430641084904424, 0.38889646138547135, 0.14745987383127712, 0.050040662233825535
195, 0.6523344152779245, 0.4014580496045716, 0.16061206478627693, 0.056892328193103366
196, 0.6426360986570419, 0.3860309508559661, 0.14616781909080714, 0.0486894192117164
197, 0.6465756439784502, 0.39187331610282833, 0.14743938406392657, 0.049949720036442095
198, 0.6510073981805522, 0.39936039639266485, 0.15603711155162509, 0.05647527079794765
199, 0.6418641957930198, 0.39069255421479104, 0.15990160235675213, 0.05767218563183962
200, 0.6678901527091853, 0.42046239860228807, 0.18114639459688797, 0.07034516405583488
201, 0.6709408420491076, 0.4233957374775565, 0.18166419142221, 0.0698299233185263
202, 0.6752321474523305, 0.4297291522003844, 0.18531269070426076, 0.07074476749967652
203, 0.6750695967462065, 0.4299747733260021, 0.18633477736919546, 0.07193795547717644
204, 0.6767432089137719, 0.43285134794230024, 0.19148740764874328, 0.0737723320577463
205, 0.6814450358280019, 0.43861260601990226, 0.1934341550625545, 0.07489041357588155
206, 0.6781890268710032, 0.43635614602762657, 0.19315382031117304, 0.0735820893170193
207, 0.6836726177864584, 0.4398277336606947, 0.19514081966109803, 0.07390095559558757
208, 0.6829521790227009, 0.43818388791593527, 0.19522893567047264, 0.07575785728864619
209, 0.6881051568803339, 0.444672553079558, 0.20049394221628491, 0.07688506617512116
210, 0.6898849472156068, 0.44794947420016185, 0.20114076735043912, 0.07707996786271826
211, 0.6886949894658331, 0.4475214914846976, 0.20310690354868105, 0.0804936387750607
212, 0.6962761406729874, 0.45315122217436776, 0.20832641639440244, 0.08350583343183295
213, 0.6925152972243974, 0.4526462519708353, 0.2082759959465582, 0.07981937564714853
214, 0.6931698837299609, 0.4559425650298666, 0.21239368330803757, 0.08209979482521076
215, 0.6963962743714924, 0.46012095821028776, 0.21878047772589812, 0.08764060893879186
216, 0.702227029996954, 0.4657361981611111, 0.2216138685025262, 0.08991136927652989
217, 0.7040347722448578, 0.46813118228454254, 0.22341234846147773, 0.0906993016269614
218, 0.7044234311175319, 0.4672976337986808, 0.2254929751364646, 0.09205140557962174
219, 0.7048648470467871, 0.47096969731393884, 0.22721649803406585, 0.09155458637228425
220, 0.7115406123140324, 0.47640120116241225, 0.23247358865271586, 0.09675049094035487
221, 0.7127852385766502, 0.4800850333652542, 0.23735063315581906, 0.0981473444872991
222, 0.7115364635770246, 0.4774574870040611, 0.23512996903563638, 0.09506383008732966
223, 0.7142354991523235, 0.48215236400056727, 0.24358286598840898, 0.104020677545662
224, 0.7154162859255976, 0.48370701274349587, 0.240779634254335, 0.1009120386504592
225, 0.7181979815955369, 0.487695754674394, 0.24376167163443924, 0.1009055307044229
226, 0.7198979442935343, 0.4890507474959664, 0.2428607211259147, 0.10260387349407073
227, 0.7201938360384702, 0.4913906994848004, 0.24939210370745313, 0.10809446746875001
228, 0.7258637745169149, 0.49697323429722223, 0.2511581150046651, 0.1065547271284465
229, 0.7279552089007384, 0.49936387319503545, 0.25250962124338017, 0.10564326539708305
230, 0.7318612357920872, 0.502856921069282, 0.2584745771061393, 0.11157712630576447
231, 0.7280827886739208, 0.5000091392577948, 0.2578126778315177, 0.11286152708339633
232, 0.7299568526803873, 0.5017150791056886, 0.2583647663513444, 0.11114480044259938
233, 0.732268360382579, 0.5081672379289147, 0.265531850154111, 0.11580794425671441
234, 0.7341297210218384, 0.5083081620397528, 0.26588199801835927, 0.1160057940057033
235, 0.733299603343253, 0.509122886187722, 0.267033658021819, 0.11617513720413464
236, 0.7364138971054643, 0.5121812224262465, 0.26972801385206907, 0.11433771418090616
237, 0.7373887756820733, 0.5150923981291027, 0.27280478023479754, 0.12027814010706224
238, 0.7384333126426568, 0.5150025729698207, 0.2703219670580484, 0.11595895852577426
239, 0.7411425402691516, 0.5202542119785372, 0.27849580113622985, 0.12173903237776028
240, 0.7441339457543716, 0.5212059140224566, 0.27889841592799824, 0.12210397652130775
241, 0.7426625070684001, 0.5214306665473948, 0.2777453686593408, 0.12378498799710451
242, 0.7418386136294639, 0.5209976124968485, 0.27891147776808245, 0.12379291329255193
243, 0.7462739177140139, 0.5269005634327681, 0.28513518657523795, 0.12683719489940826
244, 0.744438119761111, 0.526785373591716, 0.28278679719774513, 0.1266273891792233
245, 0.7472194887657624, 0.5275174741893025, 0.28700913759799396, 0.12953333762410588
246, 0.7502606094414219, 0.5331316030688315, 0.29199441249610375, 0.1329132460197147
247, 0.7503081327992891, 0.5293472451313497, 0.2878757856087796, 0.13040484724461518
248, 0.7497222814857417, 0.5304230751998292, 0.2916610887579666, 0.13348591378286173
249, 0.7512827922522338, 0.5333339757096238, 0.29157224894304434, 0.13187057791330836
250, 0.7565384615789703, 0.5380416488370999, 0.29968576449274464, 0.1354521617120294
251, 0.7556811266072223, 0.5398869532269721, 0.30141221646557637, 0.13926823152560872
252, 0.7566656268526473, 0.5414189703422767, 0.30222434333911397, 0.1368954637315481
253, 0.7609216114710048, 0.5463692752215233, 0.3100132174436347, 0.14460499428092682
254, 0.7571405443611717, 0.5401776231910929, 0.29791914597801894, 0.134257372268894
255, 0.7634336564036683, 0.546024829599772, 0.3077748196965513, 0.14247316274430777
256, 0.7621628393572695, 0.5473988565620034, 0.30794591656848674, 0.14193491833958266
257, 0.7602188910487945, 0.5457748726936037, 0.305720024179373, 0.14000424473884468
258, 0.7599621325751603, 0.5474875142146615, 0.3089398294838911, 0.1428937880592005
259, 0.765261084769596, 0.5511355637030989, 0.31127477822179117, 0.14488121564149328
260, 0.765569496071289, 0.5508585160866387, 0.3118351802262571, 0.1465900094801245
261, 0.7645115197935857, 0.5528784145076069, 0.31167266986670705, 0.1451817743753749
262, 0.7668893358115393, 0.5525625919542523, 0.31441890268936035, 0.1470258451507665
263, 0.7660066042664675, 0.55460999047707, 0.31841222327642965, 0.15230197165268822
264, 0.7677385951749202, 0.5554779978696692, 0.31760816774178, 0.1485210683995402
265, 0.768211282605201, 0.5566000615686427, 0.3194843659560383, 0.15324043227547376
266, 0.770689927652507, 0.5598557971420738, 0.3254732111007155, 0.15536290512800202
267, 0.7741405107736806, 0.5630943427669769, 0.32624855073861914, 0.15520161794082513
268, 0.7674229564100836, 0.5574631448161016, 0.3209783642868567, 0.15413477877456835
269, 0.7732892841012389, 0.5628318040419762, 0.3246835976126446, 0.1545140247602022
270, 0.7734577750105759, 0.5624153833956933, 0.3233492466711812, 0.15258758902341502
271, 0.7737207093878372, 0.5636620689135209, 0.32807160239017225, 0.1581728853664364
272, 0.7752139288928594, 0.5618250740262176, 0.3254479247240025, 0.15412202569901773
273, 0.7773808855846595, 0.5676980929708946, 0.3328907465562922, 0.16288745945017777
274, 0.7763401041392329, 0.5658513149753466, 0.3283444864263766, 0.15610791334919175
275, 0.7787716810871447, 0.5687619837486687, 0.3322416399766808, 0.16197751017763432
276, 0.7794600097324526, 0.5703033945729704, 0.33544433638624666, 0.1636970614941189
277, 0.7770915965469202, 0.5710522456497698, 0.33560791845449495, 0.16332462105861023
278, 0.7818894024341948, 0.5746264138277555, 0.33918568717776576, 0.1659120643422292
279, 0.7765219616916645, 0.5697262267467634, 0.33545807912668585, 0.16558115144454918
280, 0.7798905490940146, 0.5709667035683187, 0.3326723759795744, 0.16194946795274637
281, 0.7844651216766515, 0.5745850999566913, 0.3377326890376244, 0.16161981376151824
282, 0.7796762648763413, 0.5731201349474012, 0.3411771886293481, 0.16767920111627557
283, 0.7821620165545033, 0.57465482435124, 0.338280977702078, 0.1673132140115768
284, 0.7818867832858638, 0.5764738183090207, 0.3406932362979987, 0.16676934076620967
285, 0.7844436185975944, 0.5780433145720747, 0.34289892628558943, 0.16976270398269666
286, 0.7840477624564923, 0.5786347981852866, 0.3431048854394924, 0.17128973820207724
287, 0.7849164469725298, 0.5790704717769813, 0.3425830937188664, 0.16765186214172012
288, 0.7883069067582202, 0.5829075244506109, 0.34857506229069973, 0.17384091448516714
289, 0.7865699391818618, 0.5811362165353803, 0.349519908325807, 0.17574945704910727
290, 0.7857117368828396, 0.5802924585526865, 0.34758516625337316, 0.1713008580358938
291, 0.7858559897695554, 0.5805754954514066, 0.3478744155296468, 0.17301160047345782
292, 0.7939214261558506, 0.5899208302396236, 0.35672646169414685, 0.17705831078127085
293, 0.790203169743054, 0.58537736760579, 0.3527253554374209, 0.17542979496839395
294, 0.7856984523973509, 0.5825043044393414, 0.348264708089312, 0.1737452763795914
295, 0.7901722832305027, 0.586145722293838, 0.35384332034713506, 0.17859645115533127
296, 0.7914878957302626, 0.589741403719, 0.3595654596200791, 0.1832391786586773
297, 0.792390340320022, 0.5875462776287582, 0.35308982892987545, 0.17663053630585543
298, 0.790060841730695, 0.5890993061111764, 0.3568467990935489, 0.18073541285954714
299, 0.7935280239070882, 0.5931274518789907, 0.36229130102926704, 0.18406541937339152
300, 0.794064995106567, 0.5941955283317316, 0.36039870301365107, 0.18399020982647118
301, 0.7933757884891275, 0.5898105777486095, 0.3565923737670756, 0.17948523394433472
302, 0.792956699326407, 0.5920837338498953, 0.35927919424593124, 0.18146965479644553
303, 0.7896742516654114, 0.5887018707287827, 0.3554098129050874, 0.17860794753595785
304, 0.7932700370034672, 0.5940627275777063, 0.36087005488557405, 0.1847402023961723
305, 0.795873908196155, 0.5951246762912269, 0.3615928590813024, 0.1839018989050926
306, 0.7940213522979237, 0.5921224037441035, 0.36076287789485945, 0.18591800485332113
307, 0.7963724235303001, 0.5959823717227387, 0.3638463031236336, 0.1863382063667315
308, 0.797845518367279, 0.5944400703379683, 0.3600049971540578, 0.18293874959470588
309, 0.7972933620040022, 0.5966028041856135, 0.36430913360524747, 0.18662241876405886
310, 0.7996062527482295, 0.5999299588864235, 0.36660482296532426, 0.18849813241711086
311, 0.7986112902877904, 0.5965200193976938, 0.36193528207850234, 0.18397895921538845
312, 0.7972809598501317, 0.5958439058229348, 0.3611222253503219, 0.18157702727617323
313, 0.7962756842809418, 0.5966346284619338, 0.3661982624530347, 0.19026040084621573
314, 0.7983311910874892, 0.5991705326391298, 0.36780613009901897, 0.1899077987611966
315, 0.80012141269885, 0.5984788756564872, 0.3655023533557231, 0.18779294416354264
316, 0.8005372348105908, 0.6007749818809696, 0.3663328800045446, 0.1901475677827071
317, 0.8012543377032064, 0.602065435477931, 0.3706982900794848, 0.19554599955052263
318, 0.8026082579219994, 0.6037116142357217, 0.3732821302007148, 0.19338038697776258
319, 0.7995432469775974, 0.6034789105319106, 0.3738908468803228, 0.19384716157964832
320, 0.8010293153355397, 0.6037633873988322, 0.3731917666899778, 0.19302398993776793
321, 0.8007273539074772, 0.6022774429567419, 0.3688310330668148, 0.19056699574355082
322, 0.8029787087403154, 0.6034706029431652, 0.3725618405967548, 0.19299162791316876
323, 0.8050306577884906, 0.6051033600230082, 0.37451774268548305, 0.19342938178092636
324, 0.8001064201541271, 0.6033069564334284, 0.37374065250725585, 0.1965656912295802
325, 0.8054900911678268, 0.6076225985967262, 0.3784065120002785, 0.19881676604959683
326, 0.8029633571181101, 0.6074106520945465, 0.3788747251408752, 0.19951894226055497
327, 0.8046694897979375, 0.6062863309156842, 0.3734082390063582, 0.19515880592865434
328, 0.8077490179641454, 0.6115710344458313, 0.383863100960516, 0.20274846465385823
329, 0.8075322894766978, 0.6110695294678301, 0.3840425169360773, 0.20287425824408054
330, 0.8044404538633892, 0.6056060636959799, 0.3731650092290761, 0.19496453452347187
331, 0.8056153785243734, 0.6089750754542093, 0.38117226153668804, 0.20148002357877748
332, 0.8042585469453174, 0.6056794487630487, 0.3726110554837764, 0.19434023630356967
