Iteration, Batch, Loss
7, 37, 1.001938819885254
7, 38, 1.0741417407989502
7, 39, 1.0166890621185303
7, 40, 1.0300259590148926
7, 41, 1.003755807876587
7, 42, 1.107114553451538
7, 43, 1.0914239883422852
7, 44, 1.1466220617294312
7, 45, 0.9925548434257507
7, 46, 1.021844506263733
8, 0, 1.102029800415039
8, 1, 1.0485780239105225
8, 2, 1.1039291620254517
8, 3, 1.0631612539291382
8, 4, 1.0955368280410767
8, 5, 0.9840596914291382
8, 6, 1.0264488458633423
8, 7, 1.050248384475708
8, 8, 1.0937761068344116
8, 9, 0.9686136841773987
8, 10, 1.0681617259979248
8, 11, 1.1472853422164917
8, 12, 1.110467791557312
8, 13, 0.9570482969284058
8, 14, 1.1280295848846436
8, 15, 1.1411728858947754
8, 16, 1.0145479440689087
8, 17, 1.0529937744140625
8, 18, 1.0754880905151367
8, 19, 1.0483055114746094
8, 20, 1.0139849185943604
8, 21, 0.8950240612030029
8, 22, 1.0910649299621582
8, 23, 1.0172592401504517
8, 24, 1.0492976903915405
8, 25, 0.9953402280807495
8, 26, 0.9937679171562195
8, 27, 1.0133602619171143
8, 28, 1.0506025552749634
8, 29, 1.1271175146102905
8, 30, 1.068350076675415
8, 31, 1.0508989095687866
8, 32, 1.022215723991394
8, 33, 1.0595650672912598
8, 34, 1.0317250490188599
8, 35, 1.1360182762145996
8, 36, 1.0882267951965332
8, 37, 1.054215431213379
8, 38, 1.051979660987854
8, 39, 1.0510174036026
8, 40, 1.146310806274414
8, 41, 1.031531572341919
8, 42, 1.0041074752807617
8, 43, 1.0300204753875732
8, 44, 1.048638105392456
8, 45, 1.035346269607544
8, 46, 1.0473369359970093
9, 0, 0.9676993489265442
9, 1, 0.9744850993156433
9, 2, 1.0158289670944214
9, 3, 1.0308513641357422
9, 4, 1.03517746925354
9, 5, 1.0733553171157837
9, 6, 1.0266313552856445
9, 7, 0.9582759737968445
9, 8, 1.0467736721038818
9, 9, 1.1257963180541992
9, 10, 0.9794908761978149
9, 11, 1.0863734483718872
9, 12, 0.9994374513626099
9, 13, 1.1110186576843262
9, 14, 1.0692839622497559
9, 15, 1.0308917760849
9, 16, 1.0322725772857666
9, 17, 1.0282036066055298
9, 18, 1.0150854587554932
9, 19, 1.0001887083053589
9, 20, 1.05679452419281
9, 21, 1.0417155027389526
9, 22, 1.0648959875106812
9, 23, 1.0783954858779907
9, 24, 1.0077637434005737
9, 25, 1.0014142990112305
9, 26, 1.0429487228393555
9, 27, 0.9923375844955444
9, 28, 1.0337302684783936
9, 29, 1.0971394777297974
9, 30, 1.1193971633911133
9, 31, 1.0530160665512085
9, 32, 1.0847522020339966
9, 33, 1.0054364204406738
9, 34, 1.0811858177185059
9, 35, 1.0447912216186523
9, 36, 1.0951414108276367
9, 37, 1.0709983110427856
9, 38, 1.030181646347046
9, 39, 1.0525107383728027
9, 40, 1.058059811592102
9, 41, 0.9955037832260132
9, 42, 1.0328587293624878
9, 43, 1.0920219421386719
9, 44, 1.0135895013809204
9, 45, 0.990260899066925
9, 46, 1.0475646257400513
10, 0, 1.062122106552124
10, 1, 1.0036548376083374
10, 2, 0.9768678545951843
10, 3, 0.9645812511444092
10, 4, 1.0743982791900635
10, 5, 1.1133567094802856
10, 6, 1.0191131830215454
10, 7, 0.9617384076118469
10, 8, 1.018040418624878
10, 9, 0.9472237825393677
10, 10, 0.9998394846916199
10, 11, 1.0400246381759644
10, 12, 1.0545127391815186
10, 13, 1.0286283493041992
10, 14, 1.0329185724258423
10, 15, 1.0453505516052246
10, 16, 1.0380600690841675
10, 17, 1.0374876260757446
10, 18, 0.9188587665557861
10, 19, 1.0339736938476562
10, 20, 1.0202196836471558
10, 21, 1.061397910118103
10, 22, 0.9771282076835632
10, 23, 1.1270331144332886
10, 24, 1.0127630233764648
10, 25, 1.0339246988296509
10, 26, 1.1126445531845093
10, 27, 1.0274286270141602
10, 28, 1.0403114557266235
10, 29, 0.9744221568107605
10, 30, 0.9715746641159058
10, 31, 1.0069595575332642
10, 32, 0.9792475700378418
10, 33, 1.0343656539916992
10, 34, 1.050140380859375
10, 35, 1.0259777307510376
10, 36, 1.0319629907608032
10, 37, 0.9872286915779114
10, 38, 0.9764596819877625
10, 39, 1.0728319883346558
10, 40, 0.989203691482544
10, 41, 1.083021879196167
10, 42, 0.9645946621894836
10, 43, 1.1028584241867065
10, 44, 1.0331997871398926
10, 45, 1.0250492095947266
10, 46, 0.9778655767440796
11, 0, 1.000765085220337
11, 1, 1.0630888938903809
11, 2, 0.9877660870552063
11, 3, 0.9555169343948364
11, 4, 0.967967689037323
11, 5, 0.9718155264854431
11, 6, 0.9155258536338806
11, 7, 0.9573615193367004
11, 8, 0.9908746480941772
11, 9, 1.056298851966858
11, 10, 1.0039275884628296
11, 11, 0.9725828766822815
11, 12, 1.032849907875061
11, 13, 0.9441353678703308
11, 14, 0.9585270881652832
11, 15, 1.0064705610275269
11, 16, 0.9990285634994507
11, 17, 0.9681274890899658
11, 18, 1.066989541053772
11, 19, 1.0531511306762695
11, 20, 1.01656174659729
11, 21, 1.0194573402404785
11, 22, 0.9759559631347656
11, 23, 1.0206053256988525
11, 24, 1.0036354064941406
11, 25, 0.9931715726852417
11, 26, 0.9872778654098511
11, 27, 1.003400206565857
11, 28, 1.0050041675567627
11, 29, 1.0382099151611328
11, 30, 1.023532748222351
11, 31, 1.0387264490127563
11, 32, 1.0374937057495117
11, 33, 0.9975317716598511
11, 34, 1.0333887338638306
11, 35, 0.9819424152374268
11, 36, 1.0222384929656982
11, 37, 0.9634568095207214
11, 38, 1.0347422361373901
11, 39, 0.9421743154525757
11, 40, 1.0346640348434448
11, 41, 0.9584861397743225
11, 42, 1.021016240119934
11, 43, 1.011544942855835
11, 44, 0.988132655620575
11, 45, 1.048415184020996
11, 46, 0.9845201373100281
12, 0, 0.9821303486824036
12, 1, 0.9977462887763977
12, 2, 1.0237212181091309
12, 3, 0.992245614528656
12, 4, 0.9892233610153198
12, 5, 0.9564569592475891
12, 6, 0.984462559223175
12, 7, 1.0325790643692017
12, 8, 0.8832094073295593
12, 9, 1.0044819116592407
12, 10, 0.9291949272155762
12, 11, 0.9258819222450256
12, 12, 0.9630059599876404
12, 13, 0.9830732941627502
12, 14, 0.9979993104934692
12, 15, 1.073745608329773
12, 16, 0.9870866537094116
12, 17, 0.9533520936965942
12, 18, 0.8877465128898621
12, 19, 1.078113079071045
12, 20, 1.035322904586792
12, 21, 0.9677402377128601
12, 22, 1.0013507604599
12, 23, 0.9443391561508179
12, 24, 0.9808063507080078
12, 25, 0.9984549283981323
12, 26, 1.0148040056228638
12, 27, 1.0985220670700073
12, 28, 0.9204325675964355
12, 29, 1.0031064748764038
12, 30, 0.9529039263725281
12, 31, 1.0900522470474243
12, 32, 0.9658600687980652
12, 33, 1.0020157098770142
12, 34, 0.9273692965507507
12, 35, 1.0545430183410645
12, 36, 1.0484364032745361
12, 37, 1.037801742553711
12, 38, 0.991448163986206
12, 39, 0.963100254535675
12, 40, 1.0299148559570312
12, 41, 0.987341046333313
12, 42, 1.0135602951049805
12, 43, 1.0397955179214478
12, 44, 1.0115314722061157
12, 45, 0.965985119342804
12, 46, 0.946125328540802
13, 0, 0.9740599393844604
13, 1, 0.9957680702209473
13, 2, 1.0111874341964722
13, 3, 0.9764443635940552
13, 4, 1.0394617319107056
13, 5, 0.9841264486312866
13, 6, 1.0078128576278687
13, 7, 0.9468332529067993
13, 8, 0.8928211331367493
13, 9, 0.9622740745544434
13, 10, 0.9340729713439941
13, 11, 1.0433011054992676
13, 12, 1.0364904403686523
13, 13, 0.9466586112976074
13, 14, 0.9271202087402344
13, 15, 0.9993356466293335
13, 16, 0.9808653593063354
13, 17, 0.9761154651641846
13, 18, 0.9513869881629944
13, 19, 1.018502950668335
13, 20, 1.0060632228851318
13, 21, 0.9319419860839844
13, 22, 1.003403663635254
13, 23, 0.9585879445075989
13, 24, 1.028984546661377
13, 25, 0.9535233378410339
13, 26, 0.9860119819641113
13, 27, 0.9481151700019836
13, 28, 0.9889501333236694
13, 29, 0.9802711606025696
13, 30, 0.9778808951377869
13, 31, 0.9689598083496094
13, 32, 1.0096107721328735
13, 33, 1.0132901668548584
13, 34, 0.9558702707290649
13, 35, 0.9707392454147339
13, 36, 0.9178736805915833
13, 37, 0.9635913372039795
13, 38, 0.9625278115272522
13, 39, 1.0184812545776367
13, 40, 1.046141505241394
13, 41, 1.0111101865768433
13, 42, 1.0265531539916992
13, 43, 0.9441123008728027
13, 44, 0.9639845490455627
13, 45, 1.0139570236206055
13, 46, 0.9607608914375305
14, 0, 0.9500864744186401
14, 1, 0.899929940700531
14, 2, 0.9323535561561584
14, 3, 0.9229853749275208
14, 4, 0.8962613940238953
14, 5, 0.8874964714050293
14, 6, 0.9950642585754395
14, 7, 1.0545610189437866
14, 8, 1.0150964260101318
14, 9, 1.0054796934127808
14, 10, 0.9570055603981018
14, 11, 0.9737403392791748
14, 12, 1.045284628868103
14, 13, 0.9662408232688904
14, 14, 0.9206136465072632
14, 15, 0.9810868501663208
14, 16, 0.977836012840271
14, 17, 0.9731141328811646
14, 18, 0.9862788319587708
14, 19, 0.9240665435791016
14, 20, 0.8906322121620178
14, 21, 0.9605377316474915
14, 22, 0.9246032238006592
14, 23, 0.9998154044151306
14, 24, 0.9801931977272034
14, 25, 1.019222378730774
14, 26, 1.0230926275253296
14, 27, 0.9685217142105103
14, 28, 1.029861569404602
14, 29, 1.0129499435424805
14, 30, 0.9281478524208069
14, 31, 0.9063251614570618
14, 32, 0.9501430988311768
14, 33, 1.030917763710022
14, 34, 1.0223881006240845
14, 35, 0.9753035306930542
14, 36, 0.9614278078079224
14, 37, 0.9938235878944397
14, 38, 0.9862449169158936
14, 39, 0.9662261605262756
14, 40, 0.984442949295044
14, 41, 0.9560952186584473
14, 42, 1.0995287895202637
14, 43, 0.9849867820739746
14, 44, 1.0459463596343994
14, 45, 0.9933609962463379
14, 46, 1.000577688217163
15, 0, 0.9415399432182312
15, 1, 1.0136258602142334
15, 2, 0.9717820882797241
15, 3, 0.9591561555862427
15, 4, 0.8829436898231506
15, 5, 0.9576919078826904
15, 6, 0.9929172992706299
15, 7, 0.940394937992096
15, 8, 0.9647380709648132
15, 9, 0.8875631093978882
15, 10, 0.9416751861572266
15, 11, 1.0133386850357056
15, 12, 1.038879632949829
15, 13, 0.9518145322799683
15, 14, 0.96062833070755
15, 15, 1.0188627243041992
15, 16, 0.8412948846817017
15, 17, 1.0437188148498535
15, 18, 0.9786308407783508
15, 19, 0.9987209439277649
15, 20, 0.9254274964332581
15, 21, 0.960522472858429
15, 22, 0.9349415302276611
15, 23, 0.9621948599815369
15, 24, 1.005457878112793
15, 25, 0.9264730215072632
15, 26, 0.940536618232727
15, 27, 0.9790922403335571
15, 28, 0.961105465888977
15, 29, 0.9546204805374146
15, 30, 0.9761276245117188
15, 31, 0.9840307831764221
15, 32, 0.9575691223144531
15, 33, 0.9610468149185181
15, 34, 1.0512601137161255
15, 35, 0.9631118774414062
15, 36, 0.960274875164032
15, 37, 0.9637306332588196
15, 38, 0.9852346181869507
15, 39, 0.9582008719444275
15, 40, 0.9554406404495239
15, 41, 0.9818072319030762
15, 42, 0.935642421245575
15, 43, 0.8964829444885254
15, 44, 0.9593413472175598
15, 45, 0.9724730253219604
15, 46, 0.9868501424789429
16, 0, 0.8997513651847839
16, 1, 0.9599744081497192
16, 2, 0.8879671692848206
16, 3, 0.9215073585510254
16, 4, 1.0163689851760864
16, 5, 0.9351438283920288
16, 6, 0.9405431151390076
16, 7, 0.9591678977012634
16, 8, 1.0488958358764648
16, 9, 0.9601437449455261
16, 10, 0.9703742861747742
16, 11, 0.9134569764137268
16, 12, 1.0644458532333374
16, 13, 0.8910163044929504
16, 14, 1.039751648902893
16, 15, 0.9341486096382141
16, 16, 0.9526479840278625
16, 17, 0.8295398354530334
16, 18, 0.9456062316894531
16, 19, 0.9454364776611328
16, 20, 0.8855026364326477
16, 21, 0.9889385104179382
16, 22, 0.9230920076370239
16, 23, 0.8948110342025757
16, 24, 0.9257680177688599
16, 25, 0.9495736956596375
16, 26, 0.9645000100135803
16, 27, 1.0540380477905273
16, 28, 0.97458416223526
16, 29, 0.9484169483184814
16, 30, 0.954206645488739
16, 31, 0.9720853567123413
16, 32, 0.9434974193572998
16, 33, 0.9630878567695618
16, 34, 0.9510926604270935
16, 35, 0.8699910044670105
16, 36, 0.9829733967781067
16, 37, 0.9435107707977295
16, 38, 0.9455617666244507
16, 39, 1.012985348701477
16, 40, 0.9041171073913574
16, 41, 0.9541549682617188
16, 42, 1.0079166889190674
16, 43, 0.9656257629394531
16, 44, 0.9932465553283691
16, 45, 0.9252365231513977
16, 46, 1.028702735900879
17, 0, 0.9250938296318054
17, 1, 0.9742130637168884
17, 2, 1.0013856887817383
17, 3, 0.9714328646659851
17, 4, 0.9185110330581665
17, 5, 0.9141834378242493
17, 6, 0.9293336272239685
17, 7, 0.8946447968482971
17, 8, 0.9246494770050049
17, 9, 0.9325429201126099
17, 10, 0.8849856853485107
17, 11, 0.8716410398483276
17, 12, 1.0322484970092773
17, 13, 0.9017241597175598
17, 14, 0.9835407137870789
17, 15, 0.8931525349617004
17, 16, 0.9927096366882324
17, 17, 0.8699654936790466
17, 18, 0.955989420413971
17, 19, 1.0058778524398804
17, 20, 0.9823417663574219
17, 21, 1.0416100025177002
17, 22, 0.9256728291511536
17, 23, 0.9390348196029663
17, 24, 0.9205837249755859
17, 25, 0.9820479154586792
17, 26, 0.9692884683609009
17, 27, 0.9554721713066101
17, 28, 0.996171772480011
17, 29, 0.9982223510742188
17, 30, 0.9700796008110046
17, 31, 1.0115324258804321
17, 32, 0.9230211973190308
17, 33, 0.8543837666511536
17, 34, 0.9553549885749817
17, 35, 1.0343228578567505
17, 36, 1.0312895774841309
17, 37, 0.9374998807907104
17, 38, 0.9207735657691956
17, 39, 0.9536731839179993
17, 40, 0.9898797869682312
17, 41, 1.0247420072555542
17, 42, 0.9401170015335083
17, 43, 0.9036455750465393
17, 44, 0.9042003154754639
17, 45, 0.9983612895011902
17, 46, 0.9373132586479187
18, 0, 0.953352689743042
18, 1, 0.9396846294403076
18, 2, 0.8825925588607788
18, 3, 0.9565877318382263
18, 4, 0.8825665712356567
18, 5, 0.9310423135757446
18, 6, 0.9000898599624634
18, 7, 0.9330841898918152
18, 8, 0.923825740814209
18, 9, 0.9187000393867493
18, 10, 0.9618918895721436
18, 11, 0.9514127969741821
18, 12, 0.9883449673652649
18, 13, 0.9047787189483643
18, 14, 0.9258500337600708
18, 15, 0.908544659614563
18, 16, 0.9709886312484741
18, 17, 0.854079008102417
18, 18, 0.9406166076660156
18, 19, 0.9072206616401672
18, 20, 0.9107051491737366
18, 21, 0.9684141278266907
18, 22, 0.9212962985038757
18, 23, 1.0268362760543823
18, 24, 0.9342689514160156
18, 25, 0.9405249357223511
18, 26, 0.9142541289329529
18, 27, 0.9453631043434143
18, 28, 0.9062290191650391
18, 29, 0.9456710815429688
18, 30, 0.9583837389945984
18, 31, 0.9240692257881165
18, 32, 0.9817354083061218
18, 33, 0.9601408243179321
18, 34, 0.9347450733184814
18, 35, 0.880778968334198
18, 36, 1.0021528005599976
18, 37, 0.8999000191688538
18, 38, 0.9113461375236511
18, 39, 1.0014114379882812
18, 40, 0.982164204120636
18, 41, 0.9429607391357422
18, 42, 0.9365108609199524
18, 43, 0.919506847858429
18, 44, 0.9270263314247131
18, 45, 1.036010980606079
18, 46, 0.9456939697265625
19, 0, 0.8684083819389343
19, 1, 0.9696433544158936
19, 2, 0.9297606945037842
19, 3, 0.9305842518806458
19, 4, 0.8663766980171204
19, 5, 0.9678977131843567
19, 6, 0.8619434237480164
19, 7, 0.9580287933349609
19, 8, 0.9433261752128601
19, 9, 0.9688665270805359
19, 10, 0.929241955280304
19, 11, 0.9490843415260315
19, 12, 0.8349575400352478
19, 13, 0.9609304666519165
19, 14, 0.8963790535926819
19, 15, 0.9061396718025208
19, 16, 0.8561366200447083
19, 17, 0.9340303540229797
19, 18, 0.9344632029533386
19, 19, 0.9322835803031921
19, 20, 1.0061545372009277
19, 21, 0.9766003489494324
19, 22, 0.8760126233100891
19, 23, 0.9179794788360596
19, 24, 0.8763681650161743
19, 25, 0.967348575592041
19, 26, 1.0109667778015137
19, 27, 0.8952029347419739
19, 28, 0.974094808101654
19, 29, 0.899733304977417
19, 30, 0.9930381774902344
19, 31, 0.9591733813285828
19, 32, 0.8946487307548523
19, 33, 0.8953116536140442
19, 34, 0.9757323265075684
19, 35, 0.9396436810493469
19, 36, 0.9018301963806152
19, 37, 0.9619798064231873
19, 38, 1.0000834465026855
19, 39, 0.8732894062995911
19, 40, 0.8844993114471436
19, 41, 0.9830087423324585
19, 42, 0.9376762509346008
19, 43, 0.9234442710876465
19, 44, 1.0137418508529663
19, 45, 0.9011169075965881
19, 46, 0.9597866535186768
20, 0, 0.9037280678749084
20, 1, 0.8822805285453796
20, 2, 0.9068446159362793
20, 3, 0.8890630602836609
