Iteration, BLEU1, BLEU2, BLEU3, BLEU4
0, 0.36348767506986385, 0.09171654453074903, 0.006184261287412571, 0.0006964711852825491
1, 0.3874221650080368, 0.11947939691430823, 0.02581838025427289, 0.011498183178349625
2, 0.3939342919046002, 0.10751501350383787, 0.011946938515125157, 0.0039542505149973055
3, 0.39328706632451066, 0.10573416928344374, 0.011496804794076438, 0.00386882323559181
4, 0.37266287550966976, 0.10397352111185762, 0.007998091914336546, 0.001733698188819694
5, 0.3822193950292211, 0.12651016987147665, 0.027735935108880616, 0.010317440783964496
6, 0.3864917677224473, 0.08100494443950562, 0.006881540242474811, 0.00037013132244086676
7, 0.364905432378226, 0.10139480970528401, 0.01907883429214293, 0.008186997858728453
8, 0.3659128805484551, 0.1072061752164322, 0.019382591729232616, 0.0076729189745248965
9, 0.3653550967675682, 0.10372291116654352, 0.02053518823745515, 0.009204944330795918
10, 0.3611146375663821, 0.10635031496950412, 0.02232693980139563, 0.010160986797593849
11, 0.400623690436716, 0.10841616709389151, 0.0075897993851132195, 0.0013507372069443905
12, 0.3681470980056917, 0.10541385828368177, 0.014230139190471336, 0.0032448020717357196
13, 0.35839263040999964, 0.08893862777459995, 0.006661838004124566, 0.0014053508047128893
14, 0.3663511317102253, 0.10655106199247324, 0.020948479615919727, 0.00954932665742598
15, 0.3585126650973623, 0.10229465969397798, 0.012813731540855052, 0.005779866095673117
16, 0.3591514910508944, 0.08221550816045674, 0.005683053634910994, 0.0010278051499670717
17, 0.37268923243937135, 0.10501238159175326, 0.007289838137801046, 0.0016439648337780095
18, 0.36422018619679825, 0.0858812462105692, 0.00358096906797836, 0.0005241655504402098
19, 0.3573937314749629, 0.08453427598997745, 0.003537978781942518, 0.00048115084625796915
20, 0.34775720616212324, 0.08062660171841618, 0.004981698043671044, 0.000645529642321578
21, 0.3608894056313061, 0.09072344679105314, 0.003358554086409507, 0.0005026927641705001
22, 0.36321713124986, 0.10432607903051248, 0.011516688011138705, 0.00207714062499553
23, 0.3767071847935647, 0.0961368618719345, 0.010042560233535672, 0.001583136518030216
24, 0.3580751577366537, 0.09222125123737757, 0.003727638159928412, 0.0004730175566958102
25, 0.3565437067684114, 0.09562968381707793, 0.011815487182800451, 0.005028519015571814
26, 0.3597788237202771, 0.1035460252709314, 0.01759501864623525, 0.007932649547055899
27, 0.34962878101279526, 0.09678849981723095, 0.02016082097668601, 0.006469949449901605
28, 0.3408240284501187, 0.0883646601848105, 0.003613051847205636, 0.0006977719596690725
29, 0.3775515658628459, 0.09099821360638022, 0.0069585935867191905, 0.0010535266870182118
30, 0.38762762697831604, 0.11349316158744775, 0.009149585590834146, 0.0014880742439648158
31, 0.32214296089194044, 0.05608346178567813, 0.002987128050153378, 0.0003616233445566297
32, 0.3616566967793925, 0.10340252670844387, 0.011580246145210948, 0.002971861691376613
33, 0.35287413166197384, 0.10559427884147458, 0.0166729414038802, 0.007220455613617604
34, 0.37115139031897765, 0.12107585869472817, 0.0164877158090322, 0.006150755452189769
35, 0.3386256722866518, 0.0951439464061089, 0.016929082324961552, 0.006643438828024746
36, 0.37797593972553517, 0.10859597085393949, 0.016891758065583417, 0.006132776014605335
37, 0.3618129346973343, 0.08378637901172434, 0.006012177793804587, 0.0010729031180746332
38, 0.3601295595154763, 0.10363534459555804, 0.017213425154060866, 0.004296837756060816
39, 0.357823727151788, 0.08156820332530057, 0.004440924358634262, 0.0005547331622923654
40, 0.35586859183498387, 0.09629717350636256, 0.010424894103212493, 0.00308488862329374
41, 0.36729741186195436, 0.09569749392094888, 0.00947684228326876, 0.003364375326016362
42, 0.3741866936026153, 0.09825711830315235, 0.01689196902783709, 0.0063067395201847135
43, 0.3462048911435852, 0.09686475602170759, 0.007437944475896006, 0.001274249559318336
44, 0.37370165967697017, 0.10596431744902415, 0.018043745518195087, 0.007702059395454955
45, 0.33597762187823077, 0.07377475246131908, 0.00887216549037725, 0.0019444358617250576
46, 0.3438166311440868, 0.0911025612133737, 0.004478868935419995, 0.0015837674753652578
47, 0.3544259628183917, 0.08139169624834208, 0.004887142997456193, 0.0007236867268183286
48, 0.37464325253632424, 0.10419317724159446, 0.011550364177998908, 0.0022096228284669748
49, 0.366310130833713, 0.0724344080212827, 0.004173888498973062, 0.0007076204723606729
50, 0.381237179590301, 0.10366466668174468, 0.014299465487345266, 0.0021958058923471544
51, 0.3150453772185224, 0.08249549574711243, 0.006356129108800894, 0.0016308862524536266
52, 0.2887064804500804, 0.05066321594862662, 0.001963200146287886, 0.00013584114837202266
53, 0.2985592501899399, 0.046778471982757905, 0.0025951205980579268, 0.00025754120972430695
54, 0.2842320465059058, 0.03689453536128535, 0.001368476260244766, 3.053107058164449e-05
